host,tool,indent,user,time,method,request_path,status,size,referer,agent
192.168.4.25,acunetix,-,-,22/Dec/2016:16:27:43 +0300,POST,/index.php/component/search/ HTTP/1.1,303,381,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:25:48 +0300,POST,/index.php/component/search/ HTTP/1.1,303,370,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:33:17 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3051,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:23:16 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3053,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:33:13 +0300,POST,/administrator/index.php HTTP/1.1,303,382,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:25:03 +0300,POST,/index.php/component/search/ HTTP/1.1,500,2073,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:18:44 +0300,POST,/index.php HTTP/1.1,200,1841,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:34:50 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3056,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:28:51 +0300,POST,/index.php/component/search/ HTTP/1.1,303,359,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:23:27 +0300,POST,/index.php/component/search/ HTTP/1.1,303,377,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:23:17 +0300,POST,/index.php/component/search/ HTTP/1.1,303,394,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:28:11 +0300,POST,/index.php/component/search/ HTTP/1.1,303,381,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:30:45 +0300,GET,/DVWA/security.php?test=B6AYsLud HTTP/1.1,302,384,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:21:56 +0300,POST,/index.php/component/search/ HTTP/1.1,303,395,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:31:19 +0300,GET,"/index.php<video><source%20onerror=\""javascript:JIfz(9227)\"">/component/users/ HTTP/1.1",404,586,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:21:44 +0300,POST,/index.php/component/search/ HTTP/1.1,303,389,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:29:27 +0300,POST,/administrator/index.php HTTP/1.1,303,382,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:22:37 +0300,POST,/index.php/component/search/ HTTP/1.1,303,399,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:35:34 +0300,GET,"/index.php/component/search/?searchword=ul.menu\""onmouseover=kzsy(9596)\""&ordering=newest&searchphrase=any&areas[0]=categories HTTP/1.1",200,3272,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:31:01 +0300,POST,/administrator/index.php HTTP/1.1,303,382,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:33:34 +0300,POST,/administrator/index.php HTTP/1.1,303,382,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:28:14 +0300,POST,/index.php/component/search/ HTTP/1.1,500,2007,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:39:19 +0300,POST,/index.php/component/users/?task=registration.register HTTP/1.1,200,237,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:33:08 +0300,POST,/index.php/component/search/ HTTP/1.1,303,382,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:29:56 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3087,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:38:06 +0300,POST,/index.php/component/users/?task=user.login HTTP/1.1,303,385,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:22:32 +0300,POST,/index.php/component/search/ HTTP/1.1,303,396,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:36:41 +0300,POST,/index.php/component/search/ HTTP/1.1,303,363,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:35:34 +0300,POST,/index.php HTTP/1.1,303,368,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:36:16 +0300,GET,/index.php/component/search/?ordering=alpha&searchphrase=all&searchword=JyI= HTTP/1.1,200,3137,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:25:55 +0300,POST,/index.php/component/search/ HTTP/1.1,303,371,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:19:27 +0300,GET,/http://testasp.vulnweb.com/t/fit.txt%3F.php/2-uncategorised/1-testsayfasi HTTP/1.1,404,562,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:18:40 +0300,POST,/index.php HTTP/1.1,200,1816,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:26:10 +0300,POST,/index.php/component/search/ HTTP/1.1,303,362,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:34:26 +0300,GET,/index.php/component/search/?ordering=oldest&searchphrase=all&searchword=joBZq9n6',%20waitfor%20delay%20'0:0:9'%20--%20 HTTP/1.1,200,3264,http://192.168.4.161/DVWA
192.168.4.25,acunetix,-,-,22/Dec/2016:16:28:59 +0300,POST,/index.php/component/search/ HTTP/1.1,303,355,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:36:00 +0300,POST,/index.php HTTP/1.1,303,368,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:25:53 +0300,POST,/index.php/component/search/ HTTP/1.1,303,361,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:34:19 +0300,POST,/index.php/component/search/ HTTP/1.1,303,370,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:23:04 +0300,POST,/index.php/component/search/ HTTP/1.1,303,361,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:38:44 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3055,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:33:31 +0300,POST,/index.php HTTP/1.1,303,368,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:26:46 +0300,POST,/index.php/component/search/ HTTP/1.1,303,382,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:22:10 +0300,POST,/index.php/component/search/ HTTP/1.1,303,403,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:39:41 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3088,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:40:17 +0300,GET,/index.php/component/content/article/%252fetc%252fpasswd-uncategorised/1-testsayfasi HTTP/1.1,200,3244,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:25:02 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3087,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:25:20 +0300,POST,/index.php/component/search/ HTTP/1.1,500,2023,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:38:53 +0300,POST,/index.php/component/users/?task=registration.register HTTP/1.1,200,237,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:19:14 +0300,GET,/index.php/component/content/?format=feed&type=atom&view=[url=http://www.vulnweb.com][/url] HTTP/1.1,500,2087,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:18:13 +0300,GET,/192_backup.tar HTTP/1.1,404,505,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:37:03 +0300,POST,/index.php/component/search/ HTTP/1.1,303,405,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:32:36 +0300,POST,/index.php/component/search/ HTTP/1.1,303,357,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:25:51 +0300,POST,/index.php/component/search/ HTTP/1.1,303,376,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:18:39 +0300,POST,/index.php HTTP/1.1,200,1809,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:26:38 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3053,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:24:54 +0300,POST,/index.php/component/search/ HTTP/1.1,303,367,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:31:33 +0300,POST,/administrator/index.php HTTP/1.1,303,382,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:36:42 +0300,POST,/index.php/component/search/ HTTP/1.1,200,2590,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:39:21 +0300,GET,"/index.php/component/search/?searchword=ul.menu\""kzsy(9819)&ordering=alpha&searchphrase=any&areas[0]=newsfeeds HTTP/1.1",200,3196,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:38:32 +0300,POST,/index.php/component/search/ HTTP/1.1,303,383,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:27:21 +0300,POST,/index.php/component/search/ HTTP/1.1,303,399,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:39:10 +0300,POST,/index.php/component/users/?task=user.login HTTP/1.1,303,385,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:36:10 +0300,POST,"/index.php/component/users/?task=remind.remind\""%20AND%202*3*8=6*8%20AND%20\""PTFr\""=\""PTFr HTTP/1.1",200,2794,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:38:23 +0300,POST,/index.php/component/users/?task=user.login HTTP/1.1,200,237,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:24:38 +0300,POST,/index.php/component/search/ HTTP/1.1,303,381,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:19:59 +0300,POST,/index.php/component/search/ HTTP/1.1,303,390,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:23:01 +0300,POST,/index.php/component/search/ HTTP/1.1,303,403,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:26:31 +0300,POST,/index.php/component/search/ HTTP/1.1,303,418,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:22:29 +0300,POST,/index.php/component/search/ HTTP/1.1,303,376,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:22:33 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3051,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:18:32 +0300,POST,/index.php HTTP/1.1,200,1809,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:39:04 +0300,POST,/index.php/component/users/?task=registration.register HTTP/1.1,200,237,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:30:01 +0300,POST,/administrator/index.php HTTP/1.1,303,382,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:22:50 +0300,POST,/index.php/component/search/ HTTP/1.1,303,388,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:26:22 +0300,POST,/index.php/component/search/ HTTP/1.1,303,373,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:29:25 +0300,POST,/index.php/component/search/ HTTP/1.1,303,318,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:27:56 +0300,POST,/index.php/component/search/ HTTP/1.1,303,380,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:29:56 +0300,POST,/index.php/component/search/ HTTP/1.1,303,425,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:29:50 +0300,POST,/index.php/component/search/ HTTP/1.1,303,373,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:37:31 +0300,GET,/index.php/component/search/?searchword=acu3395%EF%BC%9Cs1%EF%B9%A5s2%CA%BAs3%CA%B9uca3395&ordering=popular&searchphrase=any&areas[0]=categories HTTP/1.1,200,3286,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:22:16 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3055,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:29:28 +0300,POST,/index.php/component/search/ HTTP/1.1,500,2011,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:23:44 +0300,POST,/index.php/component/search/ HTTP/1.1,303,409,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
